OrderID,OrderDate,Category,Quantity,Discount,BasePrice,Sales
831,2023-02-04 14:00:00,Electronics,5,0.02,1510,7399.0
832,2023-02-04 15:00:00,Grocery,5,0.13,1549,6738.15
833,2023-02-04 16:00:00,Beauty,4,0.08,376,1383.68
834,2023-02-04 17:00:00,Sports,1,0.1,1350,1215.0
835,2023-02-04 18:00:00,Grocery,5,0.25,844,3165.0
836,2023-02-04 19:00:00,Grocery,2,0.28,651,937.4399999999999
837,2023-02-04 20:00:00,Home,5,0.06,1446,6796.2
838,2023-02-04 21:00:00,Electronics,4,0.11,1276,4542.56
839,2023-02-04 22:00:00,Electronics,2,0.28,738,1062.72
840,2023-02-04 23:00:00,Sports,4,0.02,336,1317.12
841,2023-02-05 00:00:00,Sports,2,0.03,1097,2128.18
842,2023-02-05 01:00:00,Grocery,3,0.05,154,438.9
843,2023-02-05 02:00:00,Fashion,1,0.18,1559,1278.38
844,2023-02-05 03:00:00,Home,1,0.05,783,743.8499999999999
845,2023-02-05 04:00:00,Home,4,0.29,208,590.72
846,2023-02-05 05:00:00,Grocery,1,0.13,1989,1730.43
847,2023-02-05 06:00:00,Beauty,4,0.15,1307,4443.8
848,2023-02-05 07:00:00,Fashion,4,0.07,1491,5546.5199999999995
849,2023-02-05 08:00:00,Grocery,4,0.14,1321,4544.24
850,2023-02-05 09:00:00,Fashion,1,0.2,1494,1195.2
851,2023-02-05 10:00:00,Fashion,4,0.23,472,1453.76
852,2023-02-05 11:00:00,Fashion,1,0.23,1072,825.44
853,2023-02-05 12:00:00,Grocery,4,0.17,1620,5378.4
854,2023-02-05 13:00:00,Home,5,0.27,1722,6285.3
855,2023-02-05 14:00:00,Home,4,0.25,300,900.0
856,2023-02-05 15:00:00,Fashion,2,0.23,948,1459.92
857,2023-02-05 16:00:00,Beauty,4,0.02,608,2383.36
858,2023-02-05 17:00:00,Electronics,3,0.0,1445,4335.0
859,2023-02-05 18:00:00,Grocery,4,0.06,374,1406.24
860,2023-02-05 19:00:00,Electronics,2,0.2,310,496.0
861,2023-02-05 20:00:00,Beauty,2,0.12,603,1061.28
862,2023-02-05 21:00:00,Grocery,1,0.12,1241,1092.08
863,2023-02-05 22:00:00,Fashion,5,0.27,802,2927.2999999999997
864,2023-02-05 23:00:00,Home,4,0.27,1677,4896.84
865,2023-02-06 00:00:00,Electronics,1,0.27,141,102.92999999999999
866,2023-02-06 01:00:00,Sports,5,0.09,414,1883.7
867,2023-02-06 02:00:00,Sports,4,0.21,887,2802.92
868,2023-02-06 03:00:00,Beauty,3,0.08,428,1181.28
869,2023-02-06 04:00:00,Fashion,4,0.06,1140,4286.4
870,2023-02-06 05:00:00,Electronics,2,0.06,382,718.16
871,2023-02-06 06:00:00,Fashion,2,0.1,1042,1875.6000000000001
872,2023-02-06 07:00:00,Electronics,3,0.13,357,931.77
873,2023-02-06 08:00:00,Beauty,1,0.25,674,505.5
874,2023-02-06 09:00:00,Beauty,5,0.04,673,3230.4
875,2023-02-06 10:00:00,Sports,4,0.22,711,2218.32
876,2023-02-06 11:00:00,Fashion,2,0.16,1142,1918.56
877,2023-02-06 12:00:00,Grocery,1,0.09,1652,1503.3200000000002
878,2023-02-06 13:00:00,Sports,3,0.15,936,2386.7999999999997
879,2023-02-06 14:00:00,Fashion,2,0.09,522,950.0400000000001
880,2023-02-06 15:00:00,Sports,3,0.18,1589,3908.9400000000005
881,2023-02-06 16:00:00,Grocery,4,0.13,1496,5206.08
882,2023-02-06 17:00:00,Home,5,0.05,857,4070.75
883,2023-02-06 18:00:00,Home,2,0.03,862,1672.28
884,2023-02-06 19:00:00,Home,2,0.16,1204,2022.72
885,2023-02-06 20:00:00,Home,4,0.27,1674,4888.08
886,2023-02-06 21:00:00,Electronics,1,0.1,1671,1503.9
887,2023-02-06 22:00:00,Home,5,0.22,523,2039.7
888,2023-02-06 23:00:00,Grocery,2,0.2,528,844.8000000000001
889,2023-02-07 00:00:00,Beauty,5,0.28,1511,5439.599999999999
890,2023-02-07 01:00:00,Beauty,2,0.25,1832,2748.0
891,2023-02-07 02:00:00,Electronics,5,0.17,1793,7440.95
892,2023-02-07 03:00:00,Home,3,0.2,303,727.2
893,2023-02-07 04:00:00,Home,2,0.27,295,430.7
894,2023-02-07 05:00:00,Home,5,0.12,827,3638.8
895,2023-02-07 06:00:00,Sports,1,0.1,384,345.6
896,2023-02-07 07:00:00,Fashion,3,0.0,295,885.0
897,2023-02-07 08:00:00,Sports,3,0.25,406,913.5
898,2023-02-07 09:00:00,Fashion,1,0.24,1787,1358.1200000000001
899,2023-02-07 10:00:00,Home,5,0.03,113,548.05
900,2023-02-07 11:00:00,Home,4,0.17,1960,6507.2
901,2023-02-07 12:00:00,Sports,1,0.14,1269,1091.34
902,2023-02-07 13:00:00,Sports,5,0.04,1180,5664.0
903,2023-02-07 14:00:00,Fashion,1,0.29,822,583.62
904,2023-02-07 15:00:00,Beauty,1,0.06,879,826.26
905,2023-02-07 16:00:00,Fashion,2,0.02,1333,2612.68
906,2023-02-07 17:00:00,Sports,5,0.18,628,2574.8
907,2023-02-07 18:00:00,Grocery,4,0.22,897,2798.64
908,2023-02-07 19:00:00,Sports,2,0.01,443,877.14
909,2023-02-07 20:00:00,Grocery,1,0.2,1838,1470.4
910,2023-02-07 21:00:00,Electronics,1,0.16,1734,1456.56
911,2023-02-07 22:00:00,Sports,1,0.03,1402,1359.94
912,2023-02-07 23:00:00,Electronics,5,0.05,308,1463.0
913,2023-02-08 00:00:00,Beauty,5,0.17,740,3071.0
914,2023-02-08 01:00:00,Fashion,2,0.09,1458,2653.56
915,2023-02-08 02:00:00,Grocery,4,0.28,1411,4063.68
916,2023-02-08 03:00:00,Fashion,2,0.25,351,526.5
917,2023-02-08 04:00:00,Electronics,3,0.3,1388,2914.7999999999997
918,2023-02-08 05:00:00,Grocery,1,0.08,370,340.40000000000003
919,2023-02-08 06:00:00,Fashion,1,0.29,1019,723.49
920,2023-02-08 07:00:00,Sports,1,0.13,1823,1586.01
921,2023-02-08 08:00:00,Home,2,0.1,518,932.4
922,2023-02-08 09:00:00,Electronics,2,0.02,1849,3624.04
923,2023-02-08 10:00:00,Fashion,1,0.02,894,876.12
924,2023-02-08 11:00:00,Electronics,2,0.21,1334,2107.7200000000003
925,2023-02-08 12:00:00,Electronics,5,0.14,1488,6398.4
926,2023-02-08 13:00:00,Grocery,5,0.07,1199,5575.349999999999
927,2023-02-08 14:00:00,Grocery,2,0.18,1783,2924.1200000000003
928,2023-02-08 15:00:00,Home,1,0.08,1444,1328.48
929,2023-02-08 16:00:00,Sports,2,0.17,824,1367.84
930,2023-02-08 17:00:00,Electronics,2,0.11,532,946.96
931,2023-02-08 18:00:00,Fashion,2,0.25,208,312.0
932,2023-02-08 19:00:00,Beauty,3,0.25,740,1665.0
933,2023-02-08 20:00:00,Electronics,5,0.14,1645,7073.5
934,2023-02-08 21:00:00,Electronics,4,0.11,1170,4165.2
935,2023-02-08 22:00:00,Home,4,0.11,478,1701.68
936,2023-02-08 23:00:00,Sports,3,0.24,1950,4446.0
937,2023-02-09 00:00:00,Beauty,2,0.1,1219,2194.2000000000003
938,2023-02-09 01:00:00,Grocery,3,0.06,1057,2980.74
939,2023-02-09 02:00:00,Grocery,3,0.03,202,587.8199999999999
940,2023-02-09 03:00:00,Fashion,1,0.14,991,852.26
941,2023-02-09 04:00:00,Beauty,5,0.14,953,4097.9
942,2023-02-09 05:00:00,Grocery,4,0.25,1269,3807.0
943,2023-02-09 06:00:00,Fashion,2,0.07,1150,2139.0
944,2023-02-09 07:00:00,Sports,4,0.11,1855,6603.8
945,2023-02-09 08:00:00,Fashion,4,0.24,629,1912.16
946,2023-02-09 09:00:00,Grocery,5,0.25,778,2917.5
947,2023-02-09 10:00:00,Home,4,0.12,1088,3829.76
948,2023-02-09 11:00:00,Home,4,0.14,1205,4145.2
949,2023-02-09 12:00:00,Home,3,0.09,527,1438.71
950,2023-02-09 13:00:00,Grocery,5,0.28,1707,6145.2
951,2023-02-09 14:00:00,Home,1,0.04,921,884.16
952,2023-02-09 15:00:00,Beauty,2,0.28,1602,2306.88
953,2023-02-09 16:00:00,Sports,4,0.21,1889,5969.240000000001
954,2023-02-09 17:00:00,Fashion,2,0.16,1285,2158.7999999999997
955,2023-02-09 18:00:00,Fashion,1,0.01,1962,1942.3799999999999
956,2023-02-09 19:00:00,Grocery,2,0.14,1031,1773.32
957,2023-02-09 20:00:00,Home,1,0.12,1525,1342.0
958,2023-02-09 21:00:00,Home,3,0.05,1631,4648.349999999999
959,2023-02-09 22:00:00,Electronics,4,0.2,1161,3715.2000000000003
960,2023-02-09 23:00:00,Sports,1,0.29,610,433.09999999999997
961,2023-02-10 00:00:00,Beauty,2,0.17,492,816.7199999999999
962,2023-02-10 01:00:00,Fashion,4,0.21,812,2565.92
963,2023-02-10 02:00:00,Electronics,3,0.02,593,1743.42
964,2023-02-10 03:00:00,Electronics,4,0.13,1323,4604.04
965,2023-02-10 04:00:00,Grocery,1,0.03,1378,1336.6599999999999
966,2023-02-10 05:00:00,Fashion,3,0.18,1302,3202.92
967,2023-02-10 06:00:00,Grocery,2,0.28,646,930.24
968,2023-02-10 07:00:00,Beauty,3,0.2,693,1663.2
969,2023-02-10 08:00:00,Electronics,3,0.02,488,1434.72
970,2023-02-10 09:00:00,Electronics,5,0.11,1521,6768.45
971,2023-02-10 10:00:00,Sports,3,0.17,1855,4618.95
972,2023-02-10 11:00:00,Beauty,3,0.12,257,678.48
973,2023-02-10 12:00:00,Electronics,4,0.25,1127,3381.0
974,2023-02-10 13:00:00,Beauty,2,0.24,266,404.32
975,2023-02-10 14:00:00,Fashion,4,0.18,1591,5218.4800000000005
976,2023-02-10 15:00:00,Home,4,0.11,1059,3770.04
977,2023-02-10 16:00:00,Electronics,1,0.08,508,467.36
978,2023-02-10 17:00:00,Sports,4,0.03,1535,5955.8
979,2023-02-10 18:00:00,Fashion,5,0.11,1327,5905.15
980,2023-02-10 19:00:00,Beauty,5,0.12,293,1289.2
981,2023-02-10 20:00:00,Grocery,1,0.2,334,267.2
982,2023-02-10 21:00:00,Fashion,2,0.2,817,1307.2
983,2023-02-10 22:00:00,Electronics,2,0.02,1273,2495.08
984,2023-02-10 23:00:00,Beauty,4,0.12,1282,4512.64
985,2023-02-11 00:00:00,Home,4,0.05,1402,5327.599999999999
986,2023-02-11 01:00:00,Fashion,4,0.05,915,3477.0
987,2023-02-11 02:00:00,Electronics,2,0.25,503,754.5
988,2023-02-11 03:00:00,Sports,3,0.01,992,2946.24
989,2023-02-11 04:00:00,Grocery,5,0.13,777,3379.95
990,2023-02-11 05:00:00,Beauty,3,0.05,1434,4086.8999999999996
991,2023-02-11 06:00:00,Fashion,3,0.26,167,370.74
992,2023-02-11 07:00:00,Fashion,2,0.17,1586,2632.7599999999998
993,2023-02-11 08:00:00,Home,3,0.07,187,521.73
994,2023-02-11 09:00:00,Home,1,0.15,316,268.59999999999997
995,2023-02-11 10:00:00,Sports,4,0.22,100,312.0
996,2023-02-11 11:00:00,Grocery,1,0.29,1258,893.18
997,2023-02-11 12:00:00,Sports,5,0.07,1820,8463.0
998,2023-02-11 13:00:00,Electronics,4,0.27,1474,4304.08
999,2023-02-11 14:00:00,Electronics,3,0.28,239,516.24
1000,2023-02-11 15:00:00,Sports,5,0.27,717,2617.0499999999997
1001,2023-02-11 16:00:00,Grocery,4,0.19,232,751.6800000000001
1002,2023-02-11 17:00:00,Sports,3,0.19,1743,4235.490000000001
1003,2023-02-11 18:00:00,Grocery,1,0.12,277,243.76
1004,2023-02-11 19:00:00,Grocery,4,0.23,909,2799.7200000000003
1005,2023-02-11 20:00:00,Beauty,3,0.16,1481,3732.12
1006,2023-02-11 21:00:00,Grocery,1,0.2,479,383.20000000000005
1007,2023-02-11 22:00:00,Home,5,0.13,1007,4380.45
1008,2023-02-11 23:00:00,Grocery,5,0.22,1994,7776.6
1009,2023-02-12 00:00:00,Grocery,5,0.25,757,2838.75
1010,2023-02-12 01:00:00,Grocery,5,0.04,549,2635.2
1011,2023-02-12 02:00:00,Electronics,2,0.25,685,1027.5
1012,2023-02-12 03:00:00,Home,4,0.16,562,1888.32
1013,2023-02-12 04:00:00,Home,4,0.25,1089,3267.0
1014,2023-02-12 05:00:00,Sports,2,0.13,1231,2141.94
1015,2023-02-12 06:00:00,Beauty,3,0.11,221,590.07
1016,2023-02-12 07:00:00,Grocery,3,0.27,116,254.04
1017,2023-02-12 08:00:00,Fashion,5,0.08,1319,6067.400000000001
1018,2023-02-12 09:00:00,Beauty,1,0.25,426,319.5
1019,2023-02-12 10:00:00,Beauty,3,0.15,417,1063.35
1020,2023-02-12 11:00:00,Home,1,0.15,908,771.8
1021,2023-02-12 12:00:00,Beauty,4,0.09,1602,5831.28
1022,2023-02-12 13:00:00,Grocery,1,0.17,1375,1141.25
1023,2023-02-12 14:00:00,Grocery,4,0.1,602,2167.2000000000003
1024,2023-02-12 15:00:00,Electronics,2,0.01,218,431.64
1025,2023-02-12 16:00:00,Grocery,2,0.08,1797,3306.48
1026,2023-02-12 17:00:00,Grocery,5,0.0,809,4045.0
1027,2023-02-12 18:00:00,Home,3,0.29,1621,3452.73
1028,2023-02-12 19:00:00,Grocery,5,0.29,1609,5711.95
1029,2023-02-12 20:00:00,Electronics,4,0.12,144,506.88
1030,2023-02-12 21:00:00,Fashion,5,0.22,413,1610.7
1031,2023-02-12 22:00:00,Home,1,0.1,1302,1171.8
1032,2023-02-12 23:00:00,Fashion,4,0.2,517,1654.4
1033,2023-02-13 00:00:00,Home,2,0.24,655,995.6
1034,2023-02-13 01:00:00,Sports,3,0.28,1906,4116.96
1035,2023-02-13 02:00:00,Beauty,4,0.12,1201,4227.52
1036,2023-02-13 03:00:00,Sports,4,0.23,425,1309.0
1037,2023-02-13 04:00:00,Grocery,1,0.08,1813,1667.96
1038,2023-02-13 05:00:00,Fashion,3,0.3,1480,3108.0
1039,2023-02-13 06:00:00,Grocery,2,0.01,1539,3047.22
1040,2023-02-13 07:00:00,Beauty,4,0.18,614,2013.92
1041,2023-02-13 08:00:00,Home,4,0.2,313,1001.6
1042,2023-02-13 09:00:00,Beauty,1,0.21,1977,1561.8300000000002
1043,2023-02-13 10:00:00,Electronics,5,0.04,173,830.4
1044,2023-02-13 11:00:00,Beauty,2,0.28,1686,2427.8399999999997
1045,2023-02-13 12:00:00,Electronics,3,0.05,1702,4850.7
1046,2023-02-13 13:00:00,Beauty,4,0.19,608,1969.92
1047,2023-02-13 14:00:00,Electronics,4,0.07,431,1603.32
1048,2023-02-13 15:00:00,Fashion,2,0.09,1216,2213.12
1049,2023-02-13 16:00:00,Grocery,5,0.16,787,3305.4
1050,2023-02-13 17:00:00,Grocery,4,0.13,756,2630.88
1051,2023-02-13 18:00:00,Sports,2,0.05,1642,3119.7999999999997
1052,2023-02-13 19:00:00,Grocery,1,0.05,1392,1322.3999999999999
1053,2023-02-13 20:00:00,Home,5,0.13,1499,6520.65
1054,2023-02-13 21:00:00,Beauty,3,0.23,1957,4520.67
1055,2023-02-13 22:00:00,Sports,4,0.27,1127,3290.84
1056,2023-02-13 23:00:00,Home,2,0.03,1261,2446.34
1057,2023-02-14 00:00:00,Home,1,0.12,1354,1191.52
1058,2023-02-14 01:00:00,Electronics,3,0.03,699,2034.09
1059,2023-02-14 02:00:00,Grocery,2,0.0,1652,3304.0
1060,2023-02-14 03:00:00,Fashion,2,0.2,1175,1880.0
1061,2023-02-14 04:00:00,Fashion,3,0.18,1769,4351.740000000001
1062,2023-02-14 05:00:00,Sports,1,0.05,1846,1753.6999999999998
1063,2023-02-14 06:00:00,Fashion,1,0.07,424,394.32
1064,2023-02-14 07:00:00,Beauty,5,0.01,1091,5400.45
1065,2023-02-14 08:00:00,Fashion,4,0.25,1854,5562.0
1066,2023-02-14 09:00:00,Sports,3,0.29,816,1738.08
1067,2023-02-14 10:00:00,Fashion,3,0.04,822,2367.36
1068,2023-02-14 11:00:00,Beauty,3,0.07,376,1049.04
1069,2023-02-14 12:00:00,Electronics,1,0.26,635,469.9
1070,2023-02-14 13:00:00,Sports,4,0.28,1609,4633.92
1071,2023-02-14 14:00:00,Electronics,5,0.13,1639,7129.65
1072,2023-02-14 15:00:00,Electronics,2,0.02,251,491.96
1073,2023-02-14 16:00:00,Electronics,2,0.01,1054,2086.92
1074,2023-02-14 17:00:00,Home,3,0.17,1606,3998.9399999999996
1075,2023-02-14 18:00:00,Grocery,4,0.12,358,1260.16
1076,2023-02-14 19:00:00,Home,1,0.01,423,418.77
1077,2023-02-14 20:00:00,Grocery,4,0.17,1116,3705.12
1078,2023-02-14 21:00:00,Electronics,4,0.0,968,3872.0
1079,2023-02-14 22:00:00,Sports,1,0.24,1291,981.16
1080,2023-02-14 23:00:00,Grocery,3,0.09,787,2148.51
1081,2023-02-15 00:00:00,Beauty,4,0.01,409,1619.6399999999999
1082,2023-02-15 01:00:00,Beauty,2,0.18,902,1479.2800000000002
1083,2023-02-15 02:00:00,Fashion,1,0.12,1602,1409.76
1084,2023-02-15 03:00:00,Grocery,5,0.29,1179,4185.45
1085,2023-02-15 04:00:00,Sports,3,0.16,719,1811.8799999999999
1086,2023-02-15 05:00:00,Home,1,0.08,572,526.24
1087,2023-02-15 06:00:00,Electronics,5,0.21,1419,5605.05
1088,2023-02-15 07:00:00,Fashion,5,0.08,560,2576.0
1089,2023-02-15 08:00:00,Beauty,4,0.27,1447,4225.24
1090,2023-02-15 09:00:00,Home,4,0.11,913,3250.28
1091,2023-02-15 10:00:00,Home,4,0.16,945,3175.2
1092,2023-02-15 11:00:00,Electronics,1,0.02,1264,1238.72
1093,2023-02-15 12:00:00,Grocery,1,0.13,766,666.42
1094,2023-02-15 13:00:00,Beauty,3,0.25,361,812.25
1095,2023-02-15 14:00:00,Sports,4,0.24,1908,5800.32
1096,2023-02-15 15:00:00,Home,5,0.07,1543,7174.95
1097,2023-02-15 16:00:00,Electronics,2,0.07,1867,3472.62
1098,2023-02-15 17:00:00,Sports,3,0.25,1364,3069.0
1099,2023-02-15 18:00:00,Grocery,1,0.28,454,326.88
1100,2023-02-15 19:00:00,Beauty,3,0.03,1972,5738.5199999999995
1101,2023-02-15 20:00:00,Grocery,3,0.14,869,2242.02
1102,2023-02-15 21:00:00,Home,3,0.1,1884,5086.8
1103,2023-02-15 22:00:00,Sports,3,0.26,1712,3800.64
1104,2023-02-15 23:00:00,Sports,2,0.03,279,541.26
1105,2023-02-16 00:00:00,Sports,4,0.06,165,620.4
1106,2023-02-16 01:00:00,Home,5,0.23,919,3538.15
1107,2023-02-16 02:00:00,Home,3,0.02,1471,4324.74
1108,2023-02-16 03:00:00,Grocery,3,0.15,270,688.5
1109,2023-02-16 04:00:00,Fashion,3,0.13,573,1495.53
1110,2023-02-16 05:00:00,Grocery,4,0.1,633,2278.8
1111,2023-02-16 06:00:00,Beauty,1,0.12,1490,1311.2
1112,2023-02-16 07:00:00,Electronics,1,0.16,1230,1033.2
1113,2023-02-16 08:00:00,Sports,2,0.05,538,1022.1999999999999
1114,2023-02-16 09:00:00,Fashion,1,0.17,934,775.2199999999999
1115,2023-02-16 10:00:00,Electronics,3,0.24,326,743.28
1116,2023-02-16 11:00:00,Fashion,3,0.23,1567,3619.77
1117,2023-02-16 12:00:00,Grocery,3,0.05,541,1541.85
1118,2023-02-16 13:00:00,Home,2,0.04,495,950.4
1119,2023-02-16 14:00:00,Sports,3,0.08,827,2282.52
1120,2023-02-16 15:00:00,Grocery,1,0.11,1704,1516.56
1121,2023-02-16 16:00:00,Electronics,4,0.12,183,644.16
1122,2023-02-16 17:00:00,Electronics,4,0.2,1738,5561.6
1123,2023-02-16 18:00:00,Electronics,5,0.02,1674,8202.6
1124,2023-02-16 19:00:00,Electronics,1,0.01,1136,1124.64
1125,2023-02-16 20:00:00,Electronics,3,0.12,1932,5100.4800000000005
1126,2023-02-16 21:00:00,Fashion,4,0.21,1948,6155.68
1127,2023-02-16 22:00:00,Grocery,1,0.06,792,744.4799999999999
1128,2023-02-16 23:00:00,Sports,4,0.19,592,1918.0800000000002
1129,2023-02-17 00:00:00,Home,3,0.08,1391,3839.1600000000003
1130,2023-02-17 01:00:00,Home,4,0.27,1648,4812.16
1131,2023-02-17 02:00:00,Grocery,5,0.27,1243,4536.95
1132,2023-02-17 03:00:00,Grocery,5,0.09,1069,4863.95
1133,2023-02-17 04:00:00,Home,4,0.07,452,1681.4399999999998
1134,2023-02-17 05:00:00,Home,1,0.12,1180,1038.4
1135,2023-02-17 06:00:00,Fashion,1,0.07,139,129.26999999999998
1136,2023-02-17 07:00:00,Beauty,1,0.2,1459,1167.2
1137,2023-02-17 08:00:00,Sports,4,0.25,739,2217.0
1138,2023-02-17 09:00:00,Electronics,1,0.2,272,217.60000000000002
1139,2023-02-17 10:00:00,Beauty,3,0.25,1670,3757.5
1140,2023-02-17 11:00:00,Grocery,5,0.12,358,1575.2
1141,2023-02-17 12:00:00,Home,3,0.05,616,1755.6
1142,2023-02-17 13:00:00,Beauty,1,0.22,829,646.62
1143,2023-02-17 14:00:00,Sports,3,0.11,622,1660.74
1144,2023-02-17 15:00:00,Grocery,1,0.2,938,750.4000000000001
1145,2023-02-17 16:00:00,Electronics,4,0.08,216,794.88
1146,2023-02-17 17:00:00,Electronics,3,0.02,283,832.02
1147,2023-02-17 18:00:00,Sports,4,0.3,1997,5591.599999999999
1148,2023-02-17 19:00:00,Sports,4,0.05,1239,4708.2
1149,2023-02-17 20:00:00,Home,2,0.3,261,365.4
1150,2023-02-17 21:00:00,Electronics,1,0.29,1702,1208.4199999999998
1151,2023-02-17 22:00:00,Grocery,5,0.24,1835,6973.0
1152,2023-02-17 23:00:00,Beauty,1,0.2,642,513.6
1153,2023-02-18 00:00:00,Grocery,5,0.17,1710,7096.5
1154,2023-02-18 01:00:00,Fashion,1,0.26,1360,1006.4
1155,2023-02-18 02:00:00,Fashion,4,0.09,938,3414.32
1156,2023-02-18 03:00:00,Sports,3,0.14,1189,3067.62
1157,2023-02-18 04:00:00,Home,3,0.19,1193,2898.9900000000002
1158,2023-02-18 05:00:00,Fashion,2,0.12,1932,3400.32
1159,2023-02-18 06:00:00,Electronics,5,0.13,546,2375.1
1160,2023-02-18 07:00:00,Grocery,5,0.1,515,2317.5
1161,2023-02-18 08:00:00,Grocery,5,0.17,631,2618.65
1162,2023-02-18 09:00:00,Sports,4,0.26,540,1598.4
1163,2023-02-18 10:00:00,Beauty,5,0.06,837,3933.8999999999996
1164,2023-02-18 11:00:00,Sports,3,0.28,563,1216.08
1165,2023-02-18 12:00:00,Beauty,4,0.21,495,1564.2
1166,2023-02-18 13:00:00,Sports,1,0.25,810,607.5
1167,2023-02-18 14:00:00,Sports,5,0.17,1674,6947.099999999999
1168,2023-02-18 15:00:00,Sports,5,0.23,1780,6853.0
1169,2023-02-18 16:00:00,Beauty,1,0.0,1680,1680.0
1170,2023-02-18 17:00:00,Beauty,5,0.25,494,1852.5
1171,2023-02-18 18:00:00,Sports,1,0.01,425,420.75
1172,2023-02-18 19:00:00,Fashion,4,0.27,1214,3544.88
1173,2023-02-18 20:00:00,Home,3,0.3,849,1782.8999999999999
1174,2023-02-18 21:00:00,Home,1,0.09,1193,1085.63
1175,2023-02-18 22:00:00,Home,2,0.06,1289,2423.3199999999997
1176,2023-02-18 23:00:00,Beauty,1,0.23,741,570.57
1177,2023-02-19 00:00:00,Beauty,5,0.08,313,1439.8
1178,2023-02-19 01:00:00,Fashion,4,0.26,1975,5846.0
1179,2023-02-19 02:00:00,Home,4,0.03,1724,6689.12
1180,2023-02-19 03:00:00,Home,1,0.04,1458,1399.6799999999998
1181,2023-02-19 04:00:00,Sports,3,0.29,1887,4019.31
1182,2023-02-19 05:00:00,Beauty,2,0.2,468,748.8000000000001
1183,2023-02-19 06:00:00,Home,4,0.25,1984,5952.0
1184,2023-02-19 07:00:00,Grocery,5,0.1,1707,7681.5
1185,2023-02-19 08:00:00,Fashion,5,0.2,1800,7200.0
1186,2023-02-19 09:00:00,Grocery,3,0.18,148,364.08000000000004
1187,2023-02-19 10:00:00,Grocery,4,0.18,1175,3854.0000000000005
1188,2023-02-19 11:00:00,Fashion,1,0.2,1412,1129.6000000000001
1189,2023-02-19 12:00:00,Grocery,5,0.17,1913,7938.95
1190,2023-02-19 13:00:00,Home,3,0.13,1749,4564.89
1191,2023-02-19 14:00:00,Beauty,4,0.08,1362,5012.16
1192,2023-02-19 15:00:00,Fashion,4,0.23,232,714.5600000000001
1193,2023-02-19 16:00:00,Sports,4,0.07,1098,4084.56
1194,2023-02-19 17:00:00,Grocery,4,0.21,885,2796.6
1195,2023-02-19 18:00:00,Fashion,4,0.07,1289,4795.08
1196,2023-02-19 19:00:00,Electronics,5,0.19,1497,6062.85
1197,2023-02-19 20:00:00,Electronics,3,0.22,472,1104.48
1198,2023-02-19 21:00:00,Beauty,4,0.07,1928,7172.16
1199,2023-02-19 22:00:00,Home,2,0.02,1601,3137.96
1200,2023-02-19 23:00:00,Beauty,2,0.04,1878,3605.7599999999998
1201,2023-02-20 00:00:00,Beauty,3,0.18,578,1421.88
1202,2023-02-20 01:00:00,Beauty,1,0.25,931,698.25
1203,2023-02-20 02:00:00,Beauty,1,0.01,749,741.51
1204,2023-02-20 03:00:00,Sports,1,0.22,1714,1336.92
1205,2023-02-20 04:00:00,Sports,2,0.1,781,1405.8
1206,2023-02-20 05:00:00,Fashion,1,0.14,1758,1511.8799999999999
1207,2023-02-20 06:00:00,Electronics,5,0.28,787,2833.2
1208,2023-02-20 07:00:00,Beauty,4,0.1,1423,5122.8
1209,2023-02-20 08:00:00,Fashion,2,0.14,181,311.32
1210,2023-02-20 09:00:00,Electronics,3,0.0,186,558.0
1211,2023-02-20 10:00:00,Grocery,3,0.02,324,952.56
1212,2023-02-20 11:00:00,Home,4,0.08,115,423.20000000000005
1213,2023-02-20 12:00:00,Sports,2,0.01,921,1823.58
1214,2023-02-20 13:00:00,Grocery,1,0.19,1481,1199.6100000000001
1215,2023-02-20 14:00:00,Electronics,1,0.13,262,227.94
1216,2023-02-20 15:00:00,Grocery,5,0.16,1733,7278.599999999999
1217,2023-02-20 16:00:00,Home,5,0.05,1791,8507.25
1218,2023-02-20 17:00:00,Electronics,1,0.09,613,557.83
1219,2023-02-20 18:00:00,Grocery,3,0.2,449,1077.6000000000001
1220,2023-02-20 19:00:00,Sports,3,0.29,780,1661.3999999999999
1221,2023-02-20 20:00:00,Sports,5,0.02,1587,7776.3
1222,2023-02-20 21:00:00,Fashion,4,0.27,1950,5694.0
1223,2023-02-20 22:00:00,Grocery,1,0.17,1960,1626.8
1224,2023-02-20 23:00:00,Beauty,5,0.17,1498,6216.7
1225,2023-02-21 00:00:00,Grocery,5,0.15,1215,5163.75
1226,2023-02-21 01:00:00,Electronics,1,0.02,280,274.4
1227,2023-02-21 02:00:00,Electronics,1,0.03,842,816.74
1228,2023-02-21 03:00:00,Grocery,3,0.18,1424,3503.0400000000004
1229,2023-02-21 04:00:00,Home,4,0.1,759,2732.4
1230,2023-02-21 05:00:00,Sports,4,0.28,1915,5515.2
1231,2023-02-21 06:00:00,Electronics,1,0.12,1312,1154.56
1232,2023-02-21 07:00:00,Sports,2,0.04,1982,3805.44
1233,2023-02-21 08:00:00,Electronics,5,0.21,1985,7840.75
1234,2023-02-21 09:00:00,Fashion,5,0.09,1437,6538.35
1235,2023-02-21 10:00:00,Beauty,1,0.16,592,497.28
1236,2023-02-21 11:00:00,Electronics,2,0.21,1022,1614.76
1237,2023-02-21 12:00:00,Sports,3,0.27,227,497.13
1238,2023-02-21 13:00:00,Fashion,1,0.24,1642,1247.92
1239,2023-02-21 14:00:00,Electronics,1,0.2,1549,1239.2
